,year,fuel,seller_type_Individual,seller_type_Trustmark Dealer,transmission,owner,engine,max_power
5448,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.49861002423598855
478,0.8985507246376812,0,1,0,1,1,-0.10678038611655369,-0.6096874497278797
5647,0.9565217391304348,0,1,0,1,1,2.5837556524995593,2.3364016274047676
3432,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
888,0.8478260869565217,1,1,0,1,2,0.0725886831245205,0.06692630961358957
6164,0.8043478260869565,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
6091,0.9347826086956522,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
2324,0.9565217391304348,1,1,0,1,1,0.006820024402793296,0.32065646936664055
5445,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.4687262498650736
474,0.8985507246376812,0,1,0,1,2,0.06860270380805218,0.5180021491745691
5480,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
7826,0.9492753623188406,0,1,0,1,2,0.07856765209922298,0.19661061348737102
251,0.9130434782608695,1,1,0,1,2,-0.5213222350292585,-0.3277650500022675
3139,0.9347826086956522,0,1,0,1,2,0.07856765209922298,0.19661061348737102
6137,0.9347826086956522,1,0,0,1,1,-0.5213222350292585,-0.2753274836533037
872,0.9202898550724637,1,1,0,1,1,-0.5213222350292585,-0.24741716608046818
766,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,-0.01201196230958176
4793,0.9637681159420289,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
4403,0.9420289855072463,1,1,0,1,1,-0.5233152246874927,-0.1360578181888513
3904,0.9420289855072463,0,1,0,1,2,1.4357936093566843,1.3637693483514057
7896,0.8840579710144928,0,1,0,1,3,1.0690835122415994,-1.1171477692339817
3132,0.9492753623188406,1,1,0,1,1,-0.5193292453710243,-0.27138057005714505
430,0.8985507246376812,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
3482,0.9057971014492754,0,1,0,1,2,-0.1247172930406611,-0.04584265027665531
3260,0.927536231884058,0,1,0,1,1,1.4357936093566843,1.3637693483514057
1645,0.9347826086956522,1,1,0,1,2,-0.5213222350292585,-0.23924141648842526
232,0.9420289855072463,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
6660,0.8840579710144928,0,1,0,1,2,-0.41967976245931643,-0.4997377138348908
6032,0.9130434782608695,0,1,0,1,3,-0.11873832406595863,-0.6942641696455634
698,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
1048,0.9202898550724637,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
7570,0.9420289855072463,1,1,0,1,2,-0.5213222350292585,-0.2403691060873279
4086,0.9420289855072463,0,0,0,0,1,1.3640459816602546,3.168072706595324
1629,0.8985507246376812,0,1,0,1,1,2.063585351700444,0.29246422939407934
2597,0.927536231884058,1,1,0,1,1,-0.5173362557127902,-0.2601036740681204
3930,0.8913043478260869,0,1,0,1,2,-0.11873832406595863,-0.6942641696455634
3484,0.8985507246376812,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
6165,0.927536231884058,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
6939,0.9057971014492754,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
1135,0.9637681159420289,1,0,0,0,1,2.049634424092805,3.4657827607055705
5589,0.9057971014492754,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
5529,0.927536231884058,0,1,0,1,1,0.07856765209922298,0.19661061348737102
6687,0.8695652173913043,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
60,0.9202898550724637,0,0,0,0,1,1.3640459816602546,2.2095365475282422
7395,0.9130434782608695,0,0,0,1,2,-0.1247172930406611,-0.08080102784263107
3561,0.9202898550724637,0,1,0,1,1,-0.1247172930406611,-0.6096874497278797
4105,0.8840579710144928,0,1,0,1,4,2.2927791623973723,0.7999245489001813
2035,0.9347826086956522,0,1,0,1,1,-1.3264900569558582,-1.2581089690967877
1939,0.927536231884058,0,1,0,1,2,0.07856765209922298,0.19661061348737102
99,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
4372,0.8115942028985508,1,1,0,1,3,0.2778666179226387,-0.4123417699199512
967,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
4107,0.9347826086956522,0,1,0,1,2,0.07856765209922298,0.19661061348737102
7199,0.8913043478260869,0,1,0,1,1,-0.41967976245931643,-0.4997377138348908
884,0.9420289855072463,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
3243,0.9565217391304348,1,0,0,0,1,0.6764645495694703,2.4198506577235492
159,0.9492753623188406,1,0,0,0,1,0.07657466244098882,0.6956132610017047
3210,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,-0.4687262498650736
7666,0.8840579710144928,0,1,0,1,1,0.9754129983045939,-0.6660719296730021
616,0.9492753623188406,1,1,0,1,1,-1.3205110879811557,-1.6189696407455714
4111,0.927536231884058,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
5974,0.9130434782608695,0,1,0,1,2,0.24597878339089221,0.9775356607273169
1195,0.8768115942028986,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
4304,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.4997377138348908
452,0.9565217391304348,0,1,0,1,1,1.4357936093566843,1.7545137943711047
2960,0.9202898550724637,0,1,0,1,1,0.06860270380805218,0.2360797494489569
3776,0.9565217391304348,1,1,0,1,1,-0.5233152246874927,-0.1360578181888513
4026,0.8985507246376812,0,1,0,1,2,-0.1247172930406611,-0.04584265027665531
597,0.9057971014492754,0,0,0,1,1,0.24597878339089221,0.978099505526768
4735,0.9057971014492754,1,0,0,1,1,0.07458167278275465,-0.08249256224098481
4293,0.9420289855072463,1,1,0,0,1,0.07657466244098882,0.723805500974266
7998,0.9492753623188406,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
4007,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
1732,0.9057971014492754,0,1,0,1,3,-0.1247172930406611,-0.04584265027665531
2283,0.9565217391304348,1,1,0,1,1,-0.5193292453710243,0.47571378921572727
852,0.8768115942028986,0,1,0,1,4,0.06860270380805218,0.5180021491745691
4517,0.8695652173913043,1,1,0,1,2,-0.5213222350292585,-0.1868038501394614
629,0.9347826086956522,1,1,0,1,1,-0.9179271770178559,-0.6928545576469354
5020,0.927536231884058,0,1,0,0,1,1.0471606260010236,2.519651187226416
6030,0.9420289855072463,0,1,0,1,2,-0.1247172930406611,-0.637879689700441
1654,0.9492753623188406,0,1,0,1,1,0.24597878339089221,0.9747164367300609
5970,0.9492753623188406,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
3968,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.23924141648842526
761,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,-0.08813101023549713
1683,0.9565217391304348,1,1,0,1,1,-0.9159341873596217,-0.4687262498650736
1512,0.9130434782608695,1,1,0,1,3,-0.41967976245931643,-0.24741716608046818
2836,0.9637681159420289,1,0,0,0,1,-0.9179271770178559,-0.6931364800466607
2692,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
5511,0.9565217391304348,0,0,0,0,1,1.0152727914692772,1.5893072681318956
2243,0.9057971014492754,1,1,0,1,3,-0.5213222350292585,-0.3277650500022675
6654,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
6535,0.8840579710144928,1,1,0,1,3,-1.3205110879811557,-1.2778435370775807
3071,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5808,0.9057971014492754,0,1,0,1,1,-0.5173362557127902,-0.4997377138348908
7231,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.3637693483514057
5873,0.9492753623188406,0,1,0,1,1,-0.8202706837643822,-0.637879689700441
769,0.9130434782608695,0,1,0,1,2,-0.1247172930406611,-0.04584265027665531
1847,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
7603,0.9637681159420289,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
1741,0.9057971014492754,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
2420,0.9637681159420289,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
1674,0.9420289855072463,0,1,0,0,1,1.0152727914692772,1.30823063560546
1422,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
1337,0.927536231884058,0,1,0,1,2,1.4357936093566843,1.3637693483514057
1031,0.9057971014492754,0,1,0,1,2,-0.5173362557127902,-0.4997377138348908
2706,0.8840579710144928,1,1,0,1,2,0.2738806386061704,0.22480285345993226
757,0.9057971014492754,1,1,0,1,2,-1.2846372741329408,-1.0269326013217857
4332,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
355,0.9202898550724637,0,0,0,1,2,-0.18849296210415414,-0.6925726352472097
2541,0.9420289855072463,0,1,0,1,1,1.4357936093566843,0.7999245489001813
3764,0.9492753623188406,1,0,0,1,1,-0.5173362557127902,-0.20146381492519314
2015,0.9202898550724637,0,1,0,1,1,1.4357936093566843,0.7999245489001813
4596,0.927536231884058,0,1,0,1,2,0.24597878339089221,0.978099505526768
3631,0.9565217391304348,0,1,0,1,1,1.4357936093566843,0.7999245489001813
7418,0.9202898550724637,1,1,0,1,2,-1.2846372741329408,-1.0269326013217857
8120,0.8840579710144928,1,1,0,1,1,-0.74254408709325,-0.8324061455111134
566,0.9565217391304348,1,1,0,1,2,-0.5213222350292585,-0.2753274836533037
2328,0.9492753623188406,0,1,0,1,1,2.121382051789235,-0.4687262498650736
4342,0.9347826086956522,0,1,0,1,1,0.004827034744559138,0.47571378921572727
6183,0.9420289855072463,1,0,0,0,1,0.2778666179226387,0.3347525893529212
6692,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
8035,0.9565217391304348,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
5451,0.8260869565217391,0,1,0,1,1,-0.41967976245931643,-0.24741716608046818
1054,0.9347826086956522,0,1,0,1,1,0.24597878339089221,0.9747164367300609
2894,0.9057971014492754,0,1,0,1,2,1.0611115536086626,0.9042358367986579
1415,0.9130434782608695,0,1,0,1,4,-0.5173362557127902,-0.4997377138348908
419,0.9637681159420289,1,0,1,0,1,-0.5213222350292585,-0.2770190180516574
5817,0.8913043478260869,1,1,0,1,1,-0.41967976245931643,-0.24741716608046818
6867,0.9637681159420289,1,1,0,1,1,-0.9179271770178559,-0.6928545576469354
2050,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6013,0.9420289855072463,1,0,0,1,1,-0.5193292453710243,-0.5039665498307752
6744,0.9130434782608695,0,1,0,1,2,0.2778666179226387,0.3375718133501771
5916,0.8768115942028986,1,1,0,1,1,0.07657466244098882,-0.38414952994738993
5350,0.8985507246376812,1,1,0,1,1,-0.5292941936621951,-0.7760216655659911
5280,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6545,0.9420289855072463,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
2277,0.8768115942028986,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
5623,0.9202898550724637,0,0,1,1,2,2.063585351700444,0.2529950934324935
847,0.9420289855072463,1,1,0,1,1,-0.74254408709325,-0.6646623176743742
1153,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.6375977673007152
1874,0.9565217391304348,1,0,0,1,1,0.07458167278275465,0.8193771944812485
1758,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.20788750947639567
6624,0.9130434782608695,0,1,0,1,1,1.4357936093566843,0.7999245489001813
1262,0.8985507246376812,1,1,0,1,1,-0.6149927489662639,-0.4715454738623296
3824,0.9492753623188406,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
1767,0.9565217391304348,0,1,0,1,1,0.9913569155704672,2.2095365475282422
4872,0.8913043478260869,0,1,0,1,2,-0.41967976245931643,-0.24741716608046818
4557,0.9420289855072463,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
7005,0.9492753623188406,1,0,0,1,1,0.07657466244098882,0.8382659952628646
5353,0.9420289855072463,1,1,0,1,1,-0.5193292453710243,-0.5039665498307752
382,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
1475,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5493,0.9130434782608695,0,1,0,1,1,1.4357936093566843,0.7999245489001813
7190,0.9202898550724637,0,1,0,1,2,2.063585351700444,0.2529950934324935
5220,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
3596,0.927536231884058,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
6630,0.9710144927536232,1,1,0,1,1,-0.5173362557127902,-0.21978877090735807
5118,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6944,0.8913043478260869,0,1,0,1,3,-0.41967976245931643,-0.04584265027665531
7559,0.9130434782608695,0,1,0,1,1,0.2778666179226387,0.3347525893529212
3632,0.9057971014492754,0,1,0,1,1,2.121382051789235,-0.8070331295358083
7711,0.9637681159420289,0,0,0,0,1,1.077055470874536,1.5980468625233895
7823,0.927536231884058,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6243,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6424,0.9202898550724637,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
2810,0.9565217391304348,1,1,0,1,1,-1.3205110879811557,-1.6189696407455714
7527,0.8840579710144928,1,1,0,1,1,0.07657466244098882,-0.38414952994738993
7348,0.9202898550724637,0,1,0,1,1,-0.1247172930406611,-0.07967333824372885
1416,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
3526,0.9637681159420289,1,0,1,0,1,-0.5213222350292585,-0.2770190180516574
2729,0.9492753623188406,0,1,0,0,1,0.06860270380805218,0.2360797494489569
3214,0.9420289855072463,0,1,0,0,1,3.466650071097291,2.970727026787395
7922,0.9565217391304348,0,1,0,0,1,1.0152727914692772,1.5893072681318956
1417,0.9130434782608695,0,1,0,1,1,0.24597878339089221,0.978099505526768
7634,0.9347826086956522,1,1,0,1,1,-0.5173362557127902,-0.08249256224098481
4564,0.927536231884058,0,1,0,1,1,0.07856765209922298,0.19661061348737102
1182,0.9057971014492754,1,1,0,1,2,-0.74254408709325,-0.6646623176743742
4998,0.8405797101449275,0,1,0,1,1,1.9679218481052045,-0.4687262498650736
6259,0.9130434782608695,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
3113,0.9565217391304348,1,0,1,1,1,-0.5213222350292585,-0.2761732508524805
4447,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
3896,0.9420289855072463,1,1,0,1,2,-0.9179271770178559,-0.6931364800466607
4539,0.9492753623188406,0,1,0,0,1,0.004827034744559138,0.47571378921572727
7234,0.9637681159420289,1,1,0,0,2,-0.5213222350292585,-0.2770190180516574
552,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5290,0.9420289855072463,1,1,0,1,1,-0.5173362557127902,-0.08249256224098481
1628,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
3252,0.9347826086956522,0,0,0,1,1,-0.41967976245931643,-0.08813101023549713
5537,0.8695652173913043,1,1,0,1,3,0.07657466244098882,-0.38414952994738993
175,0.9347826086956522,1,1,0,0,2,-0.9179271770178559,-0.6942641696455634
6672,0.8768115942028986,0,1,0,1,1,-0.10678038611655369,-0.6096874497278797
3760,0.9057971014492754,1,0,0,1,1,0.07458167278275465,-0.08164679504180794
3063,0.9130434782608695,1,1,0,1,1,-0.5193292453710243,-0.1360578181888513
6669,0.9057971014492754,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
1627,0.9420289855072463,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
4154,0.927536231884058,1,1,0,1,2,-1.3205110879811557,-1.2496512971050195
4868,0.8840579710144928,1,1,0,1,2,0.6684925909365337,0.9408857487629874
8117,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
2509,0.927536231884058,0,1,0,1,1,0.24597878339089221,0.9775356607273169
3037,0.9565217391304348,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
6215,0.9565217391304348,0,1,0,0,1,2.5837556524995593,2.3364016274047676
5053,0.9710144927536232,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
6757,0.9057971014492754,0,1,0,1,2,0.24597878339089221,0.9775356607273169
5183,0.8913043478260869,0,1,0,1,2,1.4357936093566843,0.7999245489001813
1045,0.8260869565217391,0,1,0,1,1,-0.41967976245931643,-0.24741716608046818
327,0.8985507246376812,1,1,0,1,4,-0.5213222350292585,-0.3277650500022675
7341,0.9565217391304348,0,0,0,1,1,2.2668702968403283,-0.3052112580242186
4303,0.9057971014492754,1,1,0,1,1,-0.32003027954760854,-0.1642500581614125
4669,0.9420289855072463,0,1,0,1,1,1.0730694915580676,0.7999245489001813
7858,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
900,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
5963,0.9565217391304348,0,1,0,1,1,0.24597878339089221,0.9747164367300609
6670,0.9202898550724637,0,1,0,1,3,2.121382051789235,-0.4687262498650736
328,0.8478260869565217,1,1,0,1,4,-0.9278921253090266,-0.891609849453492
1222,0.8695652173913043,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
5088,0.9420289855072463,1,0,1,0,1,2.063585351700444,1.862771995865739
4084,0.9565217391304348,1,0,0,1,1,-0.5213222350292585,-0.2770190180516574
4614,0.855072463768116,0,1,0,1,3,-0.10678038611655369,-0.6096874497278797
7403,0.9420289855072463,0,1,0,0,1,1.0750624812163019,2.0319254357011065
5097,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
1136,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
2482,0.9565217391304348,1,1,0,1,2,-0.5213222350292585,-0.2761732508524805
3092,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
2843,0.9202898550724637,0,1,0,1,3,0.004827034744559138,-0.22063453810653497
669,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,0.010541829668467135
1393,0.9202898550724637,1,1,0,1,2,0.2778666179226387,0.3347525893529212
8121,0.9202898550724637,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
212,0.9637681159420289,0,1,0,1,1,1.4357936093566843,1.5876157337335417
7521,0.9057971014492754,0,1,0,1,2,1.0611115536086626,0.9042358367986579
752,0.8840579710144928,0,1,0,1,3,2.063585351700444,0.29246422939407934
4099,0.9420289855072463,0,0,0,0,1,0.07856765209922298,0.3353164341523723
803,0.9347826086956522,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
91,0.9347826086956522,1,0,0,1,1,-0.5193292453710243,-0.4969184898376348
739,0.927536231884058,0,1,0,1,2,0.07856765209922298,-0.07967333824372885
1713,0.9637681159420289,0,1,0,0,1,1.0172657811275112,2.7733813469794666
2164,0.9565217391304348,1,1,0,1,2,-0.5213222350292585,-0.2770190180516574
7910,0.9637681159420289,1,1,0,1,1,-0.5233152246874927,-0.525110729810196
1181,0.9347826086956522,0,1,0,1,1,1.4357936093566843,0.7999245489001813
2346,0.9202898550724637,1,1,0,1,1,-0.5213222350292585,-0.24741716608046818
5957,0.9420289855072463,0,0,0,1,1,0.24597878339089221,0.9747164367300609
1160,0.9347826086956522,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
201,0.9347826086956522,1,1,0,1,1,0.07657466244098882,0.723805500974266
8069,0.9492753623188406,1,1,0,1,2,-0.5213222350292585,-0.1642500581614125
3511,0.9347826086956522,1,1,0,0,1,-0.5193292453710243,-0.13887704218610725
1104,0.9420289855072463,1,0,1,1,1,-0.5173362557127902,-0.08249256224098481
553,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
7682,0.9492753623188406,0,1,0,1,1,-0.5432451212698343,-0.4977642570368117
7789,0.9202898550724637,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
1954,0.927536231884058,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
7294,0.9492753623188406,0,0,0,1,1,0.07856765209922298,0.3375718133501771
1330,0.9492753623188406,1,1,0,1,1,-1.3205110879811557,-1.6189696407455714
3322,0.8913043478260869,0,1,0,1,2,-0.10678038611655369,-0.8352253695083695
5009,0.8695652173913043,1,1,0,1,2,-0.32003027954760854,-0.09658868222726542
6911,0.8913043478260869,1,1,0,1,2,0.0725886831245205,0.06692630961358957
4272,0.9420289855072463,1,0,0,0,1,0.2778666179226387,0.3347525893529212
4318,0.927536231884058,1,1,0,1,3,-0.5213222350292585,-0.27138057005714505
7709,0.9565217391304348,0,0,0,0,1,1.0690835122415994,2.7096668846414786
3698,0.9202898550724637,0,1,0,1,1,0.07856765209922298,0.19661061348737102
3981,0.927536231884058,0,1,0,1,2,1.4357936093566843,1.3637693483514057
5482,0.9202898550724637,0,1,0,1,2,1.4357936093566843,0.7999245489001813
5496,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
7422,0.8478260869565217,1,1,0,1,3,-0.41967976245931643,-0.24741716608046818
6837,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,-0.08813101023549713
4593,0.9492753623188406,0,1,0,1,1,0.07856765209922298,0.19661061348737102
3343,0.8768115942028986,0,1,0,1,3,2.121382051789235,-0.8070331295358083
944,0.9637681159420289,0,1,0,1,1,-0.1247172930406611,-0.08249256224098481
4688,0.9565217391304348,0,0,0,1,1,0.07856765209922298,-0.10222713022177775
7907,0.9420289855072463,1,1,0,1,1,-1.3145321190064532,-1.0709124956789813
7336,0.9420289855072463,0,0,0,0,1,3.070045129108694,1.9558063877751914
2535,0.9565217391304348,0,1,0,1,1,0.07856765209922298,0.19661061348737102
4965,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5125,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19632869108764567
